Timestamp,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z
1729615633361.842,-0.5687856674194336,-9.934136390686035,-0.10787314921617508,-0.5687856674194336,-9.934136390686035,-0.10787314921617508
1729615633364.8538,0.07297221571207047,0.41333410143852234,0.15127117931842804,0.07297221571207047,0.41333410143852234,0.15127117931842804
1729615633460.3625,-1.6573238372802734,-10.306788444519043,-0.42168593406677246,-1.6573238372802734,-10.306788444519043,-0.42168593406677246
1729615633464.3413,0.4405001401901245,-0.04261046648025513,0.12836721539497375,0.4405001401901245,-0.04261046648025513,0.12836721539497375
1729615633598.0461,-0.990471601486206,-9.277091026306152,0.6472389101982117,-0.990471601486206,-9.277091026306152,0.6472389101982117
1729615633598.414,-0.16458803415298462,-0.12889954447746277,-0.2237110584974289,-0.16458803415298462,-0.12889954447746277,-0.2237110584974289
1729615633696.2236,-1.1964112520217896,-10.257755279541016,0.32361945509910583,-1.1964112520217896,-10.257755279541016,0.32361945509910583
1729615633697.5532,0.034088023006916046,0.07989593595266342,-0.10173524171113968,0.034088023006916046,0.07989593595266342,-0.10173524171113968
1729615633890.9739,-1.1473779678344727,-9.796843528747559,0.21574629843235016,-1.1473779678344727,-9.796843528747559,0.21574629843235016
1729615633894.1743,-0.014913838356733322,0.2338322252035141,0.07297221571207047,-0.014913838356733322,0.2338322252035141,0.07297221571207047
1729615634025.7397,-1.2454445362091064,-10.198915481567383,0.4903324842453003,-1.2454445362091064,-10.198915481567383,0.4903324842453003
1729615634025.3938,0.06711314618587494,-0.05166523531079292,0.16671733558177948,0.06711314618587494,-0.05166523531079292,0.16671733558177948
1729615634150.3447,-1.0002782344818115,-9.973362922668457,0.17651969194412231,-1.0002782344818115,-9.973362922668457,0.17651969194412231
1729615634156.0483,-0.1257038414478302,-0.013315116055309772,-0.625328779220581,-0.1257038414478302,-0.013315116055309772,-0.625328779220581
1729615634283.9565,-0.019613299518823624,-9.894909858703613,0.5001391172409058,-0.019613299518823624,-9.894909858703613,0.5001391172409058
1729615634286.1387,-0.08575500547885895,-0.7345218062400818,-0.46074071526527405,-0.08575500547885895,-0.7345218062400818,-0.46074071526527405
1729615634379.0376,0.313812792301178,-9.81645679473877,0.6178189516067505,0.313812792301178,-9.81645679473877,0.6178189516067505
1729615634382.1387,0.2625952363014221,0.36646154522895813,0.13688966631889343,0.2625952363014221,0.36646154522895813,0.13688966631889343
1729615634502.1833,-0.6864655017852783,-9.061344146728516,1.3533176183700562,-0.6864655017852783,-9.061344146728516,1.3533176183700562
1729615634506.475,-0.008520697243511677,-0.3419588506221771,0.024500930681824684,-0.008520697243511677,-0.3419588506221771,0.024500930681824684
1729615634596.5608,-0.8041452765464783,-9.512450218200684,-0.09806649386882782,-0.8041452765464783,-9.512450218200684,-0.09806649386882782
1729615634601.7617,0.0015969761880114675,-0.1262361705303192,-0.02609965205192566,0.0015969761880114675,-0.1262361705303192,-0.02609965205192566
1729615634728.1794,-0.5197524428367615,-9.914523124694824,0.24516624212265015,-0.5197524428367615,-9.914523124694824,0.24516624212265015
1729615634729.9072,0.08202698081731796,-0.04687255993485451,0.1395530253648758,0.08202698081731796,-0.04687255993485451,0.1395530253648758
1729615634824.8643,-0.6374322175979614,-9.375157356262207,0.9022117853164673,-0.6374322175979614,-9.375157356262207,0.9022117853164673
1729615634827.6497,0.17683850228786469,0.10386628657579422,-0.02183755859732628,0.17683850228786469,0.10386628657579422,-0.02183755859732628
1729615634963.116,-0.37265267968177795,-9.855683326721191,0.6472389101982117,-0.37265267968177795,-9.855683326721191,0.6472389101982117
1729615634962.2744,0.11079000681638718,0.07989593595266342,-0.1821652501821518,0.11079000681638718,0.07989593595266342,-0.1821652501821518
1729615635091.5144,-0.47071918845176697,-9.796843528747559,0.34323275089263916,-0.47071918845176697,-9.796843528747559,0.34323275089263916
1729615635096.9136,0.05326395481824875,-0.20240582525730133,0.0649820938706398,0.05326395481824875,-0.20240582525730133,0.0649820938706398
1729615635190.2942,-0.6962721347808838,-9.767423629760742,0.5687856674194336,-0.6962721347808838,-9.767423629760742,0.5687856674194336
1729615635196.6553,0.03994709625840187,-0.03568674623966217,0.09960418939590454,0.03994709625840187,-0.03568674623966217,0.09960418939590454
1729615635328.5894,-0.6178189516067505,-9.639936447143555,0.5393657088279724,-0.6178189516067505,-9.639936447143555,0.5393657088279724
1729615635326.3298,0.0026616270188242197,0.0010646508308127522,-0.010651743970811367,0.0026616270188242197,0.0010646508308127522,-0.010651743970811367
1729615635427.3826,-0.5982056260108948,-9.73800277709961,0.4314925968647003,-0.5982056260108948,-9.73800277709961,0.4314925968647003
1729615635431.0762,-0.02929535135626793,0.044741515070199966,-0.013847441412508488,-0.02929535135626793,0.044741515070199966,-0.013847441412508488
1729615635555.8384,-0.5687856674194336,-9.698776245117188,0.42168593406677246,-0.5687856674194336,-9.698776245117188,0.42168593406677246
1729615635560.7744,-0.02290220931172371,-0.044741515070199966,-0.17470745742321014,-0.02290220931172371,-0.044741515070199966,-0.17470745742321014
1729615635654.6711,-0.4903324842453003,-9.698776245117188,0.4903324842453003,-0.4903324842453003,-9.698776245117188,0.4903324842453003
1729615635660.5505,0.0250332560390234,-0.09427744895219803,-0.07456918805837631,0.0250332560390234,-0.09427744895219803,-0.07456918805837631
1729615635793.0312,-0.5197524428367615,-9.747809410095215,0.509945809841156,-0.5197524428367615,-9.747809410095215,0.509945809841156
1729615635795.2598,-0.06178639829158783,0.02183755859732628,-0.03142465278506279,-0.06178639829158783,0.02183755859732628,-0.03142465278506279
1729615635892.0112,-0.4903324842453003,-9.826263427734375,0.3628460466861725,-0.4903324842453003,-9.826263427734375,0.3628460466861725
1729615635895.1982,-0.03568674623966217,-0.011184069328010082,-0.011718139983713627,-0.03568674623966217,-0.011184069328010082,-0.011718139983713627
1729615636030.6426,-0.5001391172409058,-9.669356346130371,0.5197524428367615,-0.5001391172409058,-9.669356346130371,0.5197524428367615
1729615636030.1675,0.016510814428329468,-0.05166523531079292,0.0026616270188242197,0.016510814428329468,-0.05166523531079292,0.0026616270188242197
1729615636129.6873,-0.4903324842453003,-9.639936447143555,0.5001391172409058,-0.4903324842453003,-9.639936447143555,0.5001391172409058
1729615636130.1704,0.0026616270188242197,-0.1257038414478302,-0.03462209552526474,0.0026616270188242197,-0.1257038414478302,-0.03462209552526474
1729615636258.477,-0.254972904920578,-9.875296592712402,0.40207263827323914,-0.254972904920578,-9.875296592712402,0.40207263827323914
1729615636265.2092,0.018641861155629158,-0.16139233112335205,0.075103260576725,0.018641861155629158,-0.16139233112335205,0.075103260576725
1729615636367.4885,-0.3922659754753113,-9.708582878112793,0.5785923600196838,-0.3922659754753113,-9.708582878112793,0.5785923600196838
1729615636365.262,-0.02077290788292885,-0.12943187355995178,0.05166523531079292,-0.02077290788292885,-0.12943187355995178,0.05166523531079292
1729615636625.2441,-0.4314925968647003,-9.688969612121582,0.6374322175979614,-0.4314925968647003,-9.688969612121582,0.6374322175979614
1729615636630.5095,-0.02077290788292885,-0.11824779957532883,-0.012250465340912342,-0.02077290788292885,-0.11824779957532883,-0.012250465340912342
1729615636764.098,-0.24516624212265015,-9.659549713134766,0.6766588091850281,-0.24516624212265015,-9.659549713134766,0.6766588091850281
1729615636765.694,0.02183755859732628,-0.16085825860500336,0.008520697243511677,0.02183755859732628,-0.16085825860500336,0.008520697243511677
1729615636863.052,-0.3628460466861725,-9.698776245117188,0.6080122590065002,-0.3628460466861725,-9.698776245117188,0.6080122590065002
1729615636865.5913,-0.009054767899215221,-0.17044711112976074,-0.0031956976745277643,-0.009054767899215221,-0.17044711112976074,-0.0031956976745277643
1729615637001.3652,-0.3040061295032501,-9.767423629760742,0.6080122590065002,-0.3040061295032501,-9.767423629760742,0.6080122590065002
1729615637000.2495,-0.0458061657845974,-0.14115175604820251,0.014913838356733322,-0.0458061657845974,-0.14115175604820251,0.014913838356733322
1729615637100.167,-0.26477953791618347,-9.718389511108398,0.6080122590065002,-0.26477953791618347,-9.718389511108398,0.6080122590065002
1729615637099.998,0.004792673978954554,-0.10439860820770264,0.007988371886312962,0.004792673978954554,-0.10439860820770264,0.007988371886312962
1729615637228.6104,-0.4314925968647003,-9.639936447143555,0.627625584602356,-0.4314925968647003,-9.639936447143555,0.627625584602356
1729615637234.6611,0.0021293016616255045,-0.12889954447746277,-0.007456046529114246,0.0021293016616255045,-0.12889954447746277,-0.007456046529114246
1729615637366.9395,-0.26477953791618347,-9.73800277709961,0.6962721347808838,-0.26477953791618347,-9.73800277709961,0.6962721347808838
1729615637364.339,0.012782790698111057,-0.12091117352247238,-0.09587617218494415,0.012782790698111057,-0.12091117352247238,-0.09587617218494415
1729615637465.7488,-0.19613298773765564,-9.73800277709961,0.6962721347808838,-0.19613298773765564,-9.73800277709961,0.6962721347808838
1729615637469.081,0.024500930681824684,-0.1123887300491333,0.06391744315624237,0.024500930681824684,-0.1123887300491333,0.06391744315624237
1729615637594.2014,-0.37265267968177795,-9.502643585205078,0.7060787677764893,-0.37265267968177795,-9.502643585205078,0.7060787677764893
1729615637598.765,-0.010651743970811367,-0.21731966733932495,-0.005324999336153269,-0.010651743970811367,-0.21731966733932495,-0.005324999336153269
1729615637693.0122,-0.45110589265823364,-9.45361042022705,0.8629851937294006,-0.45110589265823364,-9.45361042022705,0.8629851937294006
1729615637698.5225,0.02290220931172371,-0.210395947098732,-0.030892327427864075,0.02290220931172371,-0.210395947098732,-0.030892327427864075
1729615637831.3882,-0.13729310035705566,-9.796843528747559,0.6668521761894226,-0.13729310035705566,-9.796843528747559,0.6668521761894226
1729615637833.2375,0.018641861155629158,-0.040481165051460266,-0.02609965205192566,0.018641861155629158,-0.040481165051460266,-0.02609965205192566
1729615637930.3425,-0.26477953791618347,-9.708582878112793,0.6864655017852783,-0.26477953791618347,-9.708582878112793,0.6864655017852783
1729615637933.1372,-0.008520697243511677,-0.22690676152706146,0.060187678784132004,-0.008520697243511677,-0.22690676152706146,0.060187678784132004
1729615638068.8938,-0.29419949650764465,-9.639936447143555,0.6080122590065002,-0.29419949650764465,-9.639936447143555,0.6080122590065002
1729615638068.0186,-0.0010646508308127522,-0.08788605034351349,0.034088023006916046,-0.0010646508308127522,-0.08788605034351349,0.034088023006916046
1729615638167.8718,-0.26477953791618347,-9.777230262756348,0.5883989930152893,-0.26477953791618347,-9.777230262756348,0.5883989930152893
1729615638167.9438,-0.05166523531079292,-0.15020652115345,0.0559273287653923,-0.05166523531079292,-0.15020652115345,0.0559273287653923
1729615638296.556,-0.254972904920578,-9.708582878112793,0.5295590758323669,-0.254972904920578,-9.708582878112793,0.5295590758323669
1729615638297.8633,0.02822895534336567,-0.19228465855121613,-0.014913838356733322,0.02822895534336567,-0.19228465855121613,-0.014913838356733322
1729615638395.5537,-0.411879301071167,-9.600709915161133,0.8139519095420837,-0.411879301071167,-9.600709915161133,0.8139519095420837
1729615638402.811,0.03781779482960701,-0.24182234704494476,0.004260348621755838,0.03781779482960701,-0.24182234704494476,0.004260348621755838
1729615638534.1755,-0.21574629843235016,-9.679162979125977,0.6962721347808838,-0.21574629843235016,-9.679162979125977,0.6962721347808838
1729615638532.764,0.004792673978954554,-0.22264641523361206,0.07776663452386856,0.004792673978954554,-0.22264641523361206,0.07776663452386856
1729615638633.215,-0.19613298773765564,-9.639936447143555,0.8041452765464783,-0.19613298773765564,-9.639936447143555,0.8041452765464783
1729615638632.7393,-0.0005323254154063761,-0.18589326739311218,-0.02822895534336567,-0.0005323254154063761,-0.18589326739311218,-0.02822895534336567
1729615638761.981,-0.156906396150589,-9.81645679473877,0.7453053593635559,-0.156906396150589,-9.81645679473877,0.7453053593635559
1729615638767.7249,-0.04207814112305641,-0.24182234704494476,0.015978489071130753,-0.04207814112305641,-0.24182234704494476,0.015978489071130753
1729615638870.7861,-0.21574629843235016,-9.75761604309082,0.7747253179550171,-0.21574629843235016,-9.75761604309082,0.7747253179550171
1729615638867.5754,-0.015978489071130753,-0.24448396265506744,0.11878012120723724,-0.015978489071130753,-0.24448396265506744,0.11878012120723724
1729615638999.2593,-0.40207263827323914,-9.5418701171875,0.8139519095420837,-0.40207263827323914,-9.5418701171875,0.8139519095420837
1729615639002.259,-0.05006825923919678,-0.2237110584974289,-0.0649820938706398,-0.05006825923919678,-0.2237110584974289,-0.0649820938706398
1729615639098.08,-0.19613298773765564,-9.561483383178711,0.6374322175979614,-0.19613298773765564,-9.561483383178711,0.6374322175979614
1729615639102.026,-0.05965535342693329,-0.16565269231796265,-0.0415458157658577,-0.05965535342693329,-0.16565269231796265,-0.0415458157658577
1729615639236.4297,-0.17651969194412231,-9.659549713134766,0.9708583354949951,-0.17651969194412231,-9.659549713134766,0.9708583354949951
1729615639236.7117,0.006391395349055529,-0.3211859464645386,0.034088023006916046,0.006391395349055529,-0.3211859464645386,0.034088023006916046
1729615639335.2568,-0.2843928337097168,-9.659549713134766,0.6080122590065002,-0.2843928337097168,-9.659549713134766,0.6080122590065002
1729615639336.4797,-0.05166523531079292,-0.5374409556388855,0.11611675471067429,-0.05166523531079292,-0.5374409556388855,0.11611675471067429
1729615639463.7295,-0.27458620071411133,-9.81645679473877,0.5491724014282227,-0.27458620071411133,-9.81645679473877,0.5491724014282227
1729615639471.1672,0.023436279967427254,-0.09054942429065704,0.05166523531079292,0.023436279967427254,-0.09054942429065704,0.05166523531079292
1729615639562.5554,-0.35303938388824463,-9.532063484191895,0.6374322175979614,-0.35303938388824463,-9.532063484191895,0.6374322175979614
1729615639570.936,0.06178639829158783,-0.17896954715251923,-0.01970651187002659,0.06178639829158783,-0.17896954715251923,-0.01970651187002659
1729615639700.9062,-0.17651969194412231,-9.590903282165527,0.7060787677764893,-0.17651969194412231,-9.590903282165527,0.7060787677764893
1729615639700.6362,-0.025565581396222115,-0.18908897042274475,-0.11984477192163467,-0.025565581396222115,-0.18908897042274475,-0.11984477192163467
1729615639799.7334,-0.0784531980752945,-9.728196144104004,0.4805258512496948,-0.0784531980752945,-9.728196144104004,0.4805258512496948
1729615639800.4065,-0.043676864355802536,-0.23649559915065765,-0.006923720706254244,-0.043676864355802536,-0.23649559915065765,-0.006923720706254244
1729615639938.082,-0.10787314921617508,-9.688969612121582,0.5295590758323669,-0.10787314921617508,-9.688969612121582,0.5295590758323669
1729615639935.0852,0.0697765126824379,-0.439433753490448,-0.05326395481824875,0.0697765126824379,-0.439433753490448,-0.05326395481824875
1729615640036.9077,-0.03922659903764725,-9.610516548156738,0.823758602142334,-0.03922659903764725,-9.610516548156738,0.823758602142334
1729615640034.847,0.02077290788292885,-0.37232059240341187,0.05805837735533714,0.02077290788292885,-0.37232059240341187,0.05805837735533714
1729615640165.3757,0.019613299518823624,-9.561483383178711,0.05883989855647087,0.019613299518823624,-9.561483383178711,0.05883989855647087
1729615640169.5254,-0.18802431225776672,-0.1869579255580902,-0.10919128358364105,-0.18802431225776672,-0.1869579255580902,-0.10919128358364105
1729615640264.1978,0.2059396505355835,-9.63012981414795,0.5491724014282227,0.2059396505355835,-9.63012981414795,0.5491724014282227
1729615640269.287,-0.012782790698111057,-0.32065361738204956,0.1539345383644104,-0.012782790698111057,-0.32065361738204956,0.1539345383644104
1729615640402.5571,0.254972904920578,-9.894909858703613,0.2843928337097168,0.254972904920578,-9.894909858703613,0.2843928337097168
1729615640403.966,-0.05326395481824875,-0.38563746213912964,0.14647676050662994,-0.05326395481824875,-0.38563746213912964,0.14647676050662994
1729615640501.3833,0.0,-9.904716491699219,0.23535959422588348,0.0,-9.904716491699219,0.23535959422588348
1729615640503.7292,0.021305233240127563,-0.3739175796508789,0.13422629237174988,0.021305233240127563,-0.3739175796508789,0.13422629237174988
1729615640629.8574,-0.11767979711294174,-9.708582878112793,0.5785923600196838,-0.11767979711294174,-9.708582878112793,0.5785923600196838
1729615640638.4084,0.05965535342693329,-0.22637443244457245,0.08522267639636993,0.05965535342693329,-0.22637443244457245,0.08522267639636993
1729615640738.5618,-0.09806649386882782,-9.73800277709961,0.5785923600196838,-0.09806649386882782,-9.73800277709961,0.5785923600196838
1729615640738.171,0.010119418613612652,-0.26419222354888916,-0.010651743970811367,0.010119418613612652,-0.26419222354888916,-0.010651743970811367
1729615640867.0723,-0.2059396505355835,-9.75761604309082,0.6472389101982117,-0.2059396505355835,-9.75761604309082,0.6472389101982117
1729615640867.9058,-0.010119418613612652,-0.31692561507225037,0.03142465278506279,-0.010119418613612652,-0.31692561507225037,0.03142465278506279
1729615640965.9758,-0.2059396505355835,-9.698776245117188,0.5785923600196838,-0.2059396505355835,-9.698776245117188,0.5785923600196838
1729615640967.7512,-0.014379767701029778,-0.07456918805837631,0.02290220931172371,-0.014379767701029778,-0.07456918805837631,0.02290220931172371
1729615641104.4543,-0.13729310035705566,-9.777230262756348,0.5197524428367615,-0.13729310035705566,-9.777230262756348,0.5197524428367615
1729615641102.5508,-0.009587093256413937,-0.19974245131015778,0.007456046529114246,-0.009587093256413937,-0.19974245131015778,0.007456046529114246
1729615641203.377,-0.17651969194412231,-9.81645679473877,0.5589790344238281,-0.17651969194412231,-9.81645679473877,0.5589790344238281
1729615641202.409,-0.03142465278506279,-0.20773257315158844,0.0015969761880114675,-0.03142465278506279,-0.20773257315158844,0.0015969761880114675
1729615641331.9736,-0.11767979711294174,-9.63012981414795,0.47071918845176697,-0.11767979711294174,-9.63012981414795,0.47071918845176697
1729615641337.2246,0.0026616270188242197,-0.1869579255580902,-0.0324910469353199,0.0026616270188242197,-0.1869579255580902,-0.0324910469353199
1729615641430.9038,-0.06864655017852783,-9.659549713134766,0.5491724014282227,-0.06864655017852783,-9.659549713134766,0.5491724014282227
1729615641437.095,0.02396860532462597,-0.31532686948776245,-0.04953593388199806,0.02396860532462597,-0.31532686948776245,-0.04953593388199806
1729615641569.417,0.0,-9.64974308013916,0.6766588091850281,0.0,-9.64974308013916,0.6766588091850281
1729615641571.9265,-0.02183755859732628,-0.16725140810012817,-0.031958721578121185,-0.02183755859732628,-0.16725140810012817,-0.031958721578121185
1729615641698.0488,0.0,-9.81645679473877,0.6766588091850281,0.0,-9.81645679473877,0.6766588091850281
1729615641701.774,-0.0015969761880114675,-0.12410686910152435,-0.007988371886312962,-0.0015969761880114675,-0.12410686910152435,-0.007988371886312962
1729615641796.9983,-0.009806649759411812,-9.659549713134766,0.7354987263679504,-0.009806649759411812,-9.659549713134766,0.7354987263679504
1729615641806.6565,-0.024500930681824684,-0.060187678784132004,-0.009054767899215221,-0.024500930681824684,-0.060187678784132004,-0.009054767899215221
1729615641935.3955,0.019613299518823624,-9.64974308013916,0.627625584602356,0.019613299518823624,-9.64974308013916,0.627625584602356
1729615641936.3665,-0.015978489071130753,-0.1965467631816864,0.05539500340819359,-0.015978489071130753,-0.1965467631816864,0.05539500340819359
1729615642034.2363,-0.08825984597206116,-9.875296592712402,0.6080122590065002,-0.08825984597206116,-9.875296592712402,0.6080122590065002
1729615642036.1372,-0.07243988662958145,-0.09587617218494415,0.023436279967427254,-0.07243988662958145,-0.09587617218494415,0.023436279967427254
1729615642172.6165,0.0,-9.688969612121582,0.5491724014282227,0.0,-9.688969612121582,0.5491724014282227
1729615642170.8267,-0.0015969761880114675,-0.1118546575307846,-0.033023372292518616,-0.0015969761880114675,-0.1118546575307846,-0.033023372292518616
1729615642469.1436,-0.06864655017852783,-9.718389511108398,0.509945809841156,-0.06864655017852783,-9.718389511108398,0.509945809841156
1729615642475.1274,-0.017577210441231728,-0.1304982602596283,0.018109535798430443,-0.017577210441231728,-0.1304982602596283,0.018109535798430443
1729615642597.6348,-0.0784531980752945,-9.688969612121582,0.509945809841156,-0.0784531980752945,-9.688969612121582,0.509945809841156
1729615642604.8296,0.0005323254154063761,-0.07883128523826599,0.018109535798430443,0.0005323254154063761,-0.07883128523826599,0.018109535798430443
1729615642706.3599,-0.09806649386882782,-9.767423629760742,0.6080122590065002,-0.09806649386882782,-9.767423629760742,0.6080122590065002
1729615642704.5999,-0.013315116055309772,-0.07563558965921402,-0.03994709625840187,-0.013315116055309772,-0.07563558965921402,-0.03994709625840187
1729615642834.8547,-0.13729310035705566,-9.728196144104004,0.5982056260108948,-0.13729310035705566,-9.728196144104004,0.5982056260108948
1729615642839.2905,0.0010646508308127522,-0.056991979479789734,-0.009054767899215221,0.0010646508308127522,-0.056991979479789734,-0.009054767899215221
1729615642933.699,0.0784531980752945,-9.610516548156738,0.627625584602356,0.0784531980752945,-9.610516548156738,0.627625584602356
1729615642939.0605,-0.0021293016616255045,-0.03462209552526474,-0.010119418613612652,-0.0021293016616255045,-0.03462209552526474,-0.010119418613612652
1729615643032.544,0.05883989855647087,-9.688969612121582,0.5197524428367615,0.05883989855647087,-9.688969612121582,0.5197524428367615
1729615643038.8308,0.0021293016616255045,-0.06391744315624237,0.017577210441231728,0.0021293016616255045,-0.06391744315624237,0.017577210441231728
1729615643170.9285,-0.06864655017852783,-9.708582878112793,0.627625584602356,-0.06864655017852783,-9.708582878112793,0.627625584602356
1729615643173.5203,-0.0031956976745277643,-0.0607217475771904,0.03781779482960701,-0.0031956976745277643,-0.0607217475771904,0.03781779482960701
1729615643269.7698,-0.10787314921617508,-9.600709915161133,0.5295590758323669,-0.10787314921617508,-9.600709915161133,0.5295590758323669
1729615643273.2898,0.007988371886312962,-0.031958721578121185,-0.0559273287653923,0.007988371886312962,-0.031958721578121185,-0.0559273287653923
1729615643398.2551,0.11767979711294174,-9.728196144104004,0.4412992298603058,0.11767979711294174,-9.728196144104004,0.4412992298603058
1729615643407.9807,0.0015969761880114675,-0.0559273287653923,-0.04846953600645065,0.0015969761880114675,-0.0559273287653923,-0.04846953600645065
1729615643506.9834,0.14709974825382233,-9.806650161743164,0.4412992298603058,0.14709974825382233,-9.806650161743164,0.4412992298603058
1729615643502.7625,-0.035154420882463455,-0.04207814112305641,0.05859070271253586,-0.035154420882463455,-0.04207814112305641,0.05859070271253586
1729615643635.485,0.11767979711294174,-9.75761604309082,0.47071918845176697,0.11767979711294174,-9.75761604309082,0.47071918845176697
1729615643637.453,0.021305233240127563,-0.1118546575307846,0.0250332560390234,0.021305233240127563,-0.1118546575307846,0.0250332560390234
1729615643734.326,0.019613299518823624,-9.669356346130371,0.5785923600196838,0.019613299518823624,-9.669356346130371,0.5785923600196838
1729615643737.2239,0.019174186512827873,0.01970651187002659,0.019174186512827873,0.019174186512827873,0.01970651187002659,0.019174186512827873
1729615643872.7166,0.019613299518823624,-9.698776245117188,0.47071918845176697,0.019613299518823624,-9.698776245117188,0.47071918845176697
1729615643871.9136,0.013847441412508488,-0.07936360687017441,0.03355569764971733,0.013847441412508488,-0.07936360687017441,0.03355569764971733
